frame_num;sec;nsec;yaw;pitch;roll;north_c;east_c;down_c;north;east;down;vx;vy;vz;gimbal_roll;gimbal_pitch;gps_time_week
600;1664534750;764071027;-0.0254474;-0.0413043;-0.0364903;234.068;-726.794;170.972;242.148;-728.231;41.7348;7.29053;0.172447;0.0260745;-0.83;-0.025;0
601;1664534750;864041905;-0.0269095;0.0218388;-0.0342495;235.337;-726.942;170.975;242.874;-728.232;41.7507;7.20452;0.132938;0.0339314;-1.239;0.385;0
602;1664534750;964036744;-0.0278721;0.0916544;-0.0341504;235.337;-726.942;170.975;243.596;-728.244;41.7717;7.06435;0.101061;0.0457688;-1.743;0.123;0
603;1664534751;64001214;-0.0296293;0.16711;-0.0352987;236.578;-726.941;170.978;244.301;-728.249;41.7986;6.85537;0.069941;0.045407;-1.957;0.211;0
604;1664534751;163985009;-0.0319689;0.25567;-0.0322287;236.578;-726.941;170.978;244.971;-728.259;41.8289;6.56659;0.0490734;0.0434403;-2.197;0.195;0
605;1664534751;263937933;-0.0322449;0.326684;-0.0300816;237.815;-726.943;170.981;245.604;-728.264;41.8628;6.20612;0.0346922;0.0409964;-2.11;0.014;0
606;1664534751;363896327;-0.0321055;0.368652;-0.0277081;237.815;-726.943;170.981;246.165;-728.272;41.895;5.8113;0.0285753;0.00715312;-1.905;0.2;0
607;1664534751;463861599;-0.0314531;0.38564;-0.0245825;238.627;-727.083;170.982;246.69;-728.277;41.9276;5.38463;0.0208068;-0.022884;-1.14;0.157;0
608;1664534751;563836788;-0.0312623;0.393838;-0.0190302;238.628;-727.083;170.982;247.144;-728.286;41.9541;4.94082;0.0226561;-0.0454882;-0.847;-0.332;0
609;1664534751;663806507;-0.0314117;0.395939;-0.0157572;239.873;-727.087;170.985;247.577;-728.292;41.9682;4.49297;0.0232317;-0.0808916;-0.595;-0.025;0
610;1664534751;763789822;-0.0318752;0.400795;-0.0118327;239.873;-727.087;170.985;247.923;-728.299;41.9738;4.03963;0.0254969;-0.111279;-0.284;-0.371;0
611;1664534751;863740347;-0.032898;0.412327;-0.0090129;240.274;-727.084;170.986;248.245;-728.303;41.9676;3.58381;0.0339207;-0.155214;-0.228;-0.1;0
612;1664534751;963705427;-0.0337166;0.426673;-0.00505946;240.274;-727.084;170.986;248.48;-728.309;41.9462;3.11761;0.0400683;-0.21036;-0.18;-0.065;0
613;1664534752;63703896;-0.0336674;0.443525;0.00762444;241.095;-727.083;170.988;248.695;-728.311;41.9137;2.61803;0.0736851;-0.26084;-0.101;0.019;0
614;1664534752;163681063;-0.0308455;0.463084;0.0180157;241.095;-727.083;170.988;248.825;-728.314;41.8738;2.11625;0.100245;-0.30822;-0.367;-0.591;0
615;1664534752;263653496;-0.0287521;0.486645;0.0304473;241.914;-727.226;170.99;248.93;-728.309;41.8266;1.58814;0.145463;-0.343692;-0.635;-1.096;0
616;1664534752;363579670;-0.025711;0.502225;0.0335909;241.914;-727.226;170.99;248.947;-728.302;41.7701;1.02521;0.206762;-0.352395;-0.258;-0.628;0
617;1664534752;463568865;-0.023661;0.495587;0.0356005;242.746;-727.224;170.991;248.934;-728.286;41.6994;0.429179;0.259311;-0.382215;0.078;-0.496;0
618;1664534752;563538227;-0.0226338;0.467098;0.0473085;242.746;-727.224;170.991;248.84;-728.266;41.6371;-0.177527;0.330783;-0.311533;0.431;-0.258;0
619;1664534752;663512259;-0.0219562;0.385259;0.0635768;243.599;-727.213;170.993;248.713;-728.235;41.6031;-0.698724;0.414751;-0.212743;1.612;-0.625;0
620;1664534752;763480500;-0.0157466;0.26776;0.0749768;243.599;-727.213;170.993;248.521;-728.194;41.5801;-1.0964;0.508357;-0.118224;2.385;-0.651;0
621;1664534752;863442760;-0.00823897;0.126939;0.0744329;244.016;-727.21;170.993;248.314;-728.142;41.574;-1.34612;0.597505;0.00461709;2.802;0.016;0
622;1664534752;963417111;-0.00445873;-0.00576825;0.0657842;244.016;-727.21;170.993;248.094;-728.08;41.5902;-1.40621;0.673316;0.0472522;3.642;0.054;0
623;1664534753;63378275;-0.00157375;-0.113545;0.0527414;244.854;-727.047;170.995;247.89;-728.009;41.6265;-1.36151;0.732282;0.0933722;3.554;-0.309;0
624;1664534753;163354000;0.00747476;-0.197915;0.0378352;244.854;-727.047;170.995;247.724;-727.939;41.6676;-1.22238;0.775689;0.0902601;3.185;-0.101;0
625;1664534753;263313505;0.0285952;-0.257343;0.0300792;245.705;-727.033;170.997;247.577;-727.864;41.7014;-1.00859;0.807385;0.0881464;2.765;0.192;0
626;1664534753;363285518;0.0517587;-0.301998;0.0208864;245.705;-727.033;170.997;247.507;-727.792;41.7329;-0.745082;0.836312;0.0727522;2.522;0.199;0
627;1664534753;463296720;0.0728736;-0.337406;0.0193099;246.121;-726.873;170.998;247.453;-727.713;41.7551;-0.442008;0.864821;0.0523997;2.184;0.119;0
628;1664534753;563233448;0.0915219;-0.360528;0.0159304;246.121;-726.873;170.998;247.505;-727.634;41.7708;-0.108815;0.900753;0.0344157;1.424;0.041;0
629;1664534753;663189178;0.115538;-0.365141;0.0141549;246.959;-726.708;171;247.549;-727.544;41.778;0.233091;0.944496;0.0312547;0.969;0.249;0
630;1664534753;763182881;0.137868;-0.362881;0.0116896;246.959;-726.708;171;247.711;-727.452;41.7766;0.581435;0.997904;0.00279703;0.448;0.214;0
631;1664534753;863146833;0.1695;-0.354487;0.00947853;246.959;-726.708;171;247.858;-727.35;41.768;0.926619;1.05545;-0.0147875;-0.063;0.24;0
632;1664534753;963091655;0.186985;-0.34167;0.0113129;247.793;-726.394;171.003;248.119;-727.241;41.7573;1.25553;1.12109;-0.0286965;-0.312;0.115;0
633;1664534754;63104834;0.223506;-0.320168;0.0103963;248.641;-726.226;171.005;248.353;-727.121;41.7451;1.56354;1.19648;-0.0372936;-0.532;0.221;0
634;1664534754;163059475;0.260136;-0.299553;0.0142377;248.64;-726.226;171.005;248.674;-726.989;41.732;1.84683;1.28097;-0.0363433;-0.876;0.194;0
635;1664534754;263025697;0.302247;-0.281315;0.0169341;248.64;-726.226;171.005;248.963;-726.848;41.7184;2.10011;1.37014;-0.0314229;-1.022;0.232;0
636;1664534754;363014152;0.325296;-0.263956;0.0228781;249.047;-725.911;171.006;249.308;-726.691;41.7054;2.32444;1.46633;-0.0299481;-1.062;-0.1;0
637;1664534754;462950207;0.347533;-0.24328;0.0261902;249.453;-725.59;171.007;249.631;-726.527;41.6976;2.5213;1.55745;-0.0457748;-1.131;-0.453;0
638;1664534754;562921292;0.391076;-0.2043;0.0337221;249.453;-725.59;171.007;249.989;-726.345;41.6934;2.68352;1.6651;-0.0189045;-1.197;-0.411;0
639;1664534754;662906516;0.454818;-0.168176;0.0498682;250.277;-725.127;171.01;250.328;-726.155;41.6914;2.80695;1.77856;0.00745642;-1.362;0.294;0
640;1664534754;762882943;0.499455;-0.139281;0.0645854;250.277;-725.127;171.01;250.673;-725.946;41.6921;2.87372;1.89296;-0.0113011;-1.126;0.088;0
641;1664534754;862823669;0.555377;-0.120588;0.085495;250.277;-725.127;171.01;251.006;-725.73;41.6986;2.89636;2.01397;0.0149452;-0.847;-0.8;0
642;1664534754;962808029;0.588517;-0.106885;0.103931;250.684;-724.671;171.011;251.324;-725.491;41.7055;2.88352;2.14299;0.0252187;-0.796;-0.425;0
643;1664534755;62762569;0.630521;-0.0958352;0.113979;251.078;-724.216;171.013;251.636;-725.245;41.7089;2.84603;2.29032;0.00758632;-0.756;-0.473;0
644;1664534755;162748082;0.670098;-0.0766291;0.128407;251.078;-724.215;171.013;251.911;-724.978;41.7127;2.77562;2.43939;0.0153432;-0.748;-0.359;0
645;1664534755;262724446;0.731107;-0.0545962;0.145494;251.495;-723.62;171.014;252.184;-724.704;41.7158;2.67836;2.56786;0.0295947;-0.857;-0.478;0
646;1664534755;362664789;0.780793;-0.040998;0.159395;251.495;-723.62;171.014;252.41;-724.413;41.7155;2.55396;2.69227;0.0252495;-0.545;-0.348;0
647;1664534755;462633251;0.82669;-0.0393953;0.173806;251.461;-723.604;171.014;252.642;-724.115;41.7088;2.41065;2.81568;-0.00035133;-0.545;-0.632;0
648;1664534755;562604625;0.851044;-0.0422373;0.176918;251.884;-723.162;171.015;252.823;-723.8;41.6991;2.25613;2.93521;-0.0257634;-0.339;-0.493;0
649;1664534755;662585436;0.902402;-0.0416351;0.174295;252.705;-722.424;171.016;253.013;-723.475;41.691;2.09198;3.08347;-0.0117027;-0.495;-0.179;0
650;1664534755;762552650;0.946896;-0.0320146;0.170665;252.705;-722.424;171.016;253.152;-723.145;41.6835;1.92301;3.19132;0.004644;-0.507;-0.124;0
651;1664534755;862527127;1.00261;-0.0968705;0.206404;252.689;-721.833;171.015;253.296;-722.806;41.6706;1.73879;3.33041;0.0368436;0.502;-0.206;0
652;1664534755;962464526;1.0785;-0.196872;0.252322;252.689;-721.833;171.015;253.389;-722.455;41.6646;1.56097;3.52745;0.0447342;1.679;-0.693;0
653;1664534756;62475179;1.18164;-0.298248;0.2519;252.689;-721.833;171.015;253.491;-722.078;41.6664;1.3814;3.79435;-0.0219676;2.001;-0.771;0
654;1664534756;162460183;1.33025;-0.376923;0.193464;252.656;-721.236;171.014;253.55;-721.663;41.6557;1.21661;4.11826;-0.0832601;2.083;-0.701;0
655;1664534756;262410382;1.48395;-0.427566;0.135607;252.656;-721.236;171.014;253.617;-721.21;41.6241;1.07035;4.50089;-0.11375;1.717;0.061;0
656;1664534756;362372800;1.56077;-0.458831;0.119599;252.633;-720.627;171.013;253.65;-720.712;41.5942;0.894824;4.92346;-0.130051;1.76;0.676;0
657;1664534756;462338994;1.5769;-0.475973;0.134597;252.611;-720.611;171.013;253.684;-720.172;41.5658;0.685054;5.37716;-0.162024;1.219;0.231;0
658;1664534756;562310562;1.5659;-0.476081;0.133776;252.611;-719.163;171.011;253.683;-719.569;41.531;0.475004;5.84697;-0.124707;0.593;0.068;0
659;1664534756;662269845;1.55355;-0.451158;0.112852;252.611;-719.163;171.011;253.678;-718.923;41.5052;0.281017;6.28052;-0.0709933;0.022;-0.2;0
660;1664534756;762258368;1.54834;-0.412722;0.0818941;252.567;-718.238;171.009;253.65;-718.209;41.4925;0.128283;6.68733;-0.0206958;-0.578;0.297;0
661;1664534756;862214677;1.54851;-0.37271;0.0551839;252.567;-718.238;171.009;253.621;-717.469;41.4915;0.014358;7.02417;-0.0179317;-0.903;1.292;0
662;1664534756;962176487;1.55024;-0.337746;0.0404667;252.549;-717.346;171.008;253.572;-716.676;41.498;-0.0772896;7.33095;0.0461924;-1.028;1.198;0
663;1664534757;62150993;1.55167;-0.311092;0.0302779;252.549;-717.346;171.008;253.523;-715.873;41.5183;-0.150565;7.56983;0.0672619;-1.09;0.572;0
664;1664534757;162111210;1.55347;-0.281096;0.0249576;252.544;-716.451;171.007;253.459;-715.042;41.5417;-0.224941;7.77684;0.10022;-1.093;0.696;0
665;1664534757;262089693;1.55499;-0.244828;0.0167184;252.544;-716.451;171.007;253.397;-714.205;41.573;-0.29483;7.95209;0.140102;-0.926;0.78;0
666;1664534757;362054292;1.55633;-0.204298;0.00479015;252.533;-715.561;171.006;253.333;-713.36;41.6053;-0.360824;8.076;0.124168;-1.16;0.629;0
667;1664534757;462014348;1.55583;-0.175891;-0.00663212;252.533;-715.561;171.006;253.271;-712.511;41.6364;-0.394605;8.18401;0.169213;-1.18;0.786;0
668;1664534757;561987681;1.55576;-0.148251;-0.0223202;252.531;-714.517;171.005;253.213;-711.686;41.6683;-0.433915;8.23145;0.142643;-1.077;0.523;0
669;1664534757;661967987;1.55489;-0.122979;-0.038199;252.531;-714.517;171.005;253.139;-710.689;41.6947;-0.462396;8.26801;0.130396;-0.961;1.087;0
670;1664534757;761936393;1.55529;-0.0997856;-0.047359;252.537;-713.475;171.004;253.1;-710.053;41.7092;-0.465921;8.26508;0.104343;-0.946;1.146;0
671;1664534757;861895298;1.55463;-0.0778365;-0.0637622;252.537;-713.475;171.004;253.034;-709.071;41.7204;-0.442884;8.23623;0.0674764;-0.776;0.467;0
672;1664534757;962391994;1.55461;-0.0610773;-0.074429;252.546;-712.43;171.003;252.998;-708.279;41.7211;-0.40334;8.17264;0.0249996;-0.631;0.462;0
673;1664534758;61836841;1.55457;-0.0515079;-0.081946;252.546;-712.436;171.003;252.958;-707.469;41.7164;-0.359669;8.12647;0.00882626;-0.579;0.375;0
674;1664534758;161811939;1.55385;-0.0417745;-0.089442;252.543;-711.248;171.002;252.946;-706.844;41.7108;-0.322367;8.0714;0.00888943;-0.522;0.399;0
675;1664534758;261774689;1.55376;-0.0372824;-0.0951967;252.543;-711.248;171.002;252.918;-705.886;41.6989;-0.268911;7.99113;-0.00752406;-0.105;0.358;0
676;1664534758;361736320;1.55353;-0.0389186;-0.0967219;252.55;-710.06;171.001;252.918;-705.155;41.6898;-0.210657;7.91377;-0.0126919;0.064;0.355;0
677;1664534758;461759052;1.55411;-0.0517454;-0.101369;252.55;-710.06;171.001;252.913;-704.411;41.6836;-0.157188;7.8419;-0.0136939;0.236;0.247;0
678;1664534758;561674745;1.55416;-0.0635718;-0.102352;252.555;-708.731;170.999;252.932;-703.689;41.6751;-0.100265;7.78691;-0.0110941;0.382;0.193;0
679;1664534758;661658993;1.55446;-0.0835658;-0.103762;252.555;-708.73;170.999;252.943;-702.938;41.6613;-0.037158;7.7487;-0.0400232;0.482;0.047;0
680;1664534758;761610770;1.55348;-0.0929814;-0.104544;252.981;-707.556;170.999;252.981;-702.207;41.6477;0.0302617;7.72442;-0.0486265;0.432;0.107;0
681;1664534758;861597289;1.55363;-0.109774;-0.104878;252.981;-707.556;170.999;253.012;-701.458;41.6352;0.0947926;7.71578;-0.0521138;0.516;0.136;0
682;1664534758;961525970;1.55344;-0.120614;-0.0994902;252.983;-706.232;170.997;253.067;-700.716;41.6197;0.162124;7.71916;-0.0473152;0.608;-0.113;0
683;1664534759;61544540;1.55323;-0.131532;-0.0956537;252.983;-706.232;170.997;253.114;-699.959;41.6068;0.232485;7.74001;-0.0304417;0.457;-0.289;0
684;1664534759;166774450;1.55251;-0.137335;-0.093088;252.982;-704.875;170.995;253.169;-699.351;41.5986;0.281002;7.7625;-0.0293673;0.413;-0.176;0
685;1664534759;261667118;1.55207;-0.144783;-0.0827585;252.98;-704.942;170.995;253.239;-698.427;41.5906;0.346257;7.80699;-0.00826048;0.556;-0.174;0
686;1664534759;361428209;1.55156;-0.152065;-0.0729873;252.983;-703.594;170.994;253.313;-697.64;41.5869;0.362539;7.85978;0.0120348;0.358;-0.267;0
687;1664534759;461396725;1.55147;-0.15472;-0.0641542;252.983;-703.593;170.994;253.379;-696.849;41.5837;0.394148;7.91007;0.011507;0.288;-0.349;0
688;1664534759;561425544;1.55077;-0.154498;-0.0539697;252.982;-702.271;170.992;253.456;-696.035;41.5848;0.416703;7.96146;0.0209532;0.273;-0.449;0
689;1664534759;661350234;1.54929;-0.151019;-0.046628;252.982;-702.271;170.992;253.524;-695.224;41.5913;0.42975;8.01189;-0.00728234;0.053;-0.457;0
690;1664534759;761331994;1.54803;-0.142514;-0.0379831;252.988;-700.952;170.991;253.597;-694.406;41.5889;0.435645;8.05185;0.007489;-0.112;-0.319;0
691;1664534759;861295041;1.54693;-0.135453;-0.0348311;252.988;-700.952;170.991;253.662;-693.593;41.5859;0.438984;8.09272;0.0469269;0.064;-0.491;0
692;1664534759;961223346;1.54673;-0.131432;-0.0331062;252.986;-699.503;170.989;253.727;-692.765;41.586;0.428883;8.10962;0.061072;-0.028;-0.39;0
693;1664534760;61211601;1.54663;-0.124387;-0.0264512;252.986;-699.502;170.989;253.785;-691.94;41.5836;0.41149;8.15538;0.0338172;-0.181;-0.268;0
694;1664534760;161199514;1.54572;-0.110552;-0.0205964;252.986;-698.195;170.987;253.843;-691.1;41.5902;0.394473;8.179;0.0559708;-0.203;-0.275;0
695;1664534760;261159467;1.54518;-0.0918788;-0.0183775;252.986;-698.195;170.987;253.897;-690.266;41.6042;0.377248;8.18518;0.0649627;-0.328;-0.353;0
696;1664534760;361125019;1.54541;-0.0486297;-0.0145646;252.992;-696.879;170.985;253.949;-689.408;41.6188;0.369417;8.16392;0.0955423;-0.747;-0.217;0
697;1664534760;461085645;1.54603;0.0171829;-0.0142592;252.992;-696.88;170.985;253.996;-688.568;41.6318;0.352743;8.09154;0.121015;-1.383;-0.094;0
698;1664534760;561084658;1.54619;0.0964475;-0.0123703;253.414;-695.574;170.985;254.04;-687.737;41.6495;0.334179;7.95761;0.101361;-1.482;-0.165;0
699;1664534760;661036263;1.54665;0.190827;-0.00830736;253.414;-695.575;170.985;254.079;-686.937;41.6706;0.305064;7.73541;0.0976334;-2.017;-0.009;0
700;1664534760;760998935;1.54708;0.283826;0.000458368;253.41;-694.118;170.983;254.116;-686.16;41.6885;0.269141;7.42285;0.113378;-2.329;-0.084;0
701;1664534760;860985761;1.54752;0.368576;0.0100271;253.41;-694.118;170.983;254.15;-685.422;41.7035;0.23019;7.04623;0.075083;-2.477;-0.191;0
702;1664534760;960951601;1.54696;0.414902;0.0191995;253.414;-692.675;170.98;254.177;-684.772;41.7139;0.176784;6.59907;0.0421976;-2.093;-0.161;0
703;1664534761;60897992;1.54588;0.437241;0.0282235;253.414;-692.675;170.98;254.198;-684.163;41.7194;0.116195;6.09244;0.0172439;-1.394;-0.01;0
704;1664534761;160896825;1.54438;0.445957;0.0335641;253.408;-691.527;170.978;254.22;-683.651;41.7144;0.0603603;5.59587;-0.0139673;-0.923;-0.327;0
705;1664534761;260851224;1.54265;0.454942;0.0401174;253.408;-691.528;170.978;254.234;-683.164;41.6917;0.0210716;5.09595;-0.0587753;-0.644;-0.723;0
706;1664534761;360820627;1.54326;0.45657;0.0538094;253.403;-690.235;170.975;254.249;-682.805;41.6668;-0.0612052;4.57791;-0.0932686;-0.258;-0.747;0
707;1664534761;460830337;1.54571;0.458524;0.0643687;253.403;-690.234;170.975;254.25;-682.471;41.6388;-0.168351;4.04967;-0.133289;-0.158;-0.252;0
708;1664534761;560755177;1.54888;0.457606;0.0634338;253.41;-688.949;170.974;254.254;-682.22;41.6066;-0.30637;3.49545;-0.109539;-0.064;-0.363;0
709;1664534761;660731714;1.54494;0.452776;0.0540149;253.41;-688.948;170.974;254.237;-681.969;41.5732;-0.406899;2.96027;-0.110903;0.222;-0.234;0
710;1664534761;760685569;1.53548;0.416277;0.0332709;253.398;-687.816;170.972;254.224;-681.8;41.5536;-0.497479;2.45424;-0.0984467;0.745;0.22;0
711;1664534761;860679156;1.53257;0.347242;0.00532255;253.398;-687.816;170.972;254.192;-681.652;41.5493;-0.554606;2.0089;-0.0707793;0.993;0.125;0
712;1664534761;960625174;1.5389;0.271149;-0.0204156;253.841;-686.688;170.972;254.176;-681.573;41.5544;-0.57894;1.65005;-0.0402273;1.577;0.295;0
713;1664534762;60637734;1.53853;0.176036;-0.0454998;253.841;-686.688;170.972;254.144;-681.501;41.5637;-0.575461;1.39007;0.00487115;2.175;0.964;0
714;1664534762;160577398;1.52635;0.0879534;-0.0778384;253.858;-685.86;170.97;254.137;-681.455;41.5862;-0.544365;1.25731;0.136741;2.471;1.286;0
715;1664534762;260535810;1.51507;0.00821736;-0.102017;253.858;-685.86;170.97;254.118;-681.402;41.6148;-0.47489;1.1781;0.0513289;2.417;1.475;0
716;1664534762;360517030;1.49819;-0.0463253;-0.121806;253.885;-684.849;170.967;254.142;-681.33;41.6303;-0.375221;1.16917;0.042673;2.332;0.507;0
717;1664534762;460450489;1.4815;-0.0912756;-0.126862;253.885;-684.849;170.967;254.154;-681.253;41.6375;-0.242069;1.20117;0.0462807;2.149;0.817;0
718;1664534762;560460340;1.45464;-0.129831;-0.129337;254.368;-683.864;170.967;254.215;-681.123;41.6292;-0.112865;1.27177;0.0127013;1.768;0.219;0
719;1664534762;660423838;1.42738;-0.159357;-0.127293;254.368;-683.865;170.967;254.257;-680.999;41.6086;0.0125342;1.38678;-0.00281698;1.504;0.35;0
720;1664534762;760379818;1.38298;-0.179808;-0.133105;254.41;-683.891;170.967;254.334;-680.833;41.5952;0.149486;1.51635;0.0341162;1.415;0.273;0
721;1664534762;860341940;1.34199;-0.19337;-0.143293;254.833;-683.014;170.97;254.408;-680.653;41.5838;0.317015;1.66117;0.0339348;0.848;0.248;0
722;1664534762;960282245;1.2817;-0.200134;-0.15878;254.833;-683.014;170.97;254.526;-680.396;41.5672;0.500333;1.80586;-0.0114032;0.703;-0.003;0
723;1664534763;60266059;1.24608;-0.203203;-0.17951;255.328;-682.344;170.969;254.638;-680.16;41.5503;0.714213;1.95281;-0.017662;0.596;0.654;0
724;1664534763;160266841;1.17044;-0.203253;-0.194255;255.328;-682.344;170.969;254.796;-679.847;41.5355;0.967955;2.09729;0.0224325;0.317;0.413;0
725;1664534763;260221525;1.09108;-0.199994;-0.216286;255.779;-681.665;170.969;254.954;-679.567;41.5334;1.22176;2.20336;0.00530142;-0.031;0.515;0
726;1664534763;360164084;1.00658;-0.187466;-0.244696;255.779;-681.665;170.969;255.162;-679.223;41.532;1.49965;2.25943;0.0157936;-0.242;0.41;0
727;1664534763;460161538;0.952614;-0.170133;-0.276701;256.67;-681.112;170.97;255.374;-678.925;41.5419;1.797;2.28767;0.054516;-0.397;0.748;0
728;1664534763;560126171;0.880516;-0.159804;-0.296963;256.67;-681.112;170.97;255.626;-678.603;41.5531;2.08387;2.24209;0.0494567;-0.386;0.806;0
729;1664534763;660102288;0.828353;-0.158684;-0.324282;257.139;-680.728;170.969;255.891;-678.325;41.5627;2.37935;2.16208;0.0443839;-0.261;0.617;0
730;1664534763;760074662;0.749584;-0.16167;-0.337345;257.139;-680.728;170.969;256.199;-678.044;41.5706;2.67786;2.03755;0.0428056;-0.237;0.464;0
731;1664534763;860067478;0.685529;-0.163456;-0.351342;258.019;-680.189;170.97;256.521;-677.805;41.5851;2.95762;1.8809;0.0436376;-0.267;0.919;0
732;1664534763;959986876;0.61458;-0.166965;-0.359242;258.019;-680.19;170.97;256.885;-677.589;41.5948;3.23948;1.6948;0.0489582;-0.183;0.619;0
733;1664534764;59972052;0.567593;-0.169059;-0.363883;259.34;-679.932;170.971;257.264;-677.409;41.5967;3.52357;1.47586;0.0719198;-0.041;0.64;0
734;1664534764;159945499;0.497908;-0.213776;-0.353588;259.34;-679.932;170.971;257.688;-677.265;41.6018;3.80276;1.26663;0.0810444;0.542;0.272;0
735;1664534764;259923488;0.375481;-0.286136;-0.312987;260.223;-679.706;170.974;258.129;-677.144;41.6178;4.11118;1.09198;0.111727;0.97;-0.412;0
736;1664534764;359875437;0.201967;-0.346538;-0.243782;260.223;-679.706;170.974;258.608;-677.06;41.6296;4.38497;0.93114;0.0597346;1.115;-0.621;0
737;1664534764;459864591;0.0424523;-0.389347;-0.193639;261.524;-679.58;170.974;259.102;-676.984;41.6228;4.66916;0.788027;-0.0238803;1.105;-1.965;0
738;1664534764;559828344;-0.0557342;-0.402501;-0.168172;261.524;-679.58;170.974;259.637;-676.95;41.6171;4.95642;0.625908;0.00104705;0.868;-1.512;0
739;1664534764;659778470;-0.110318;-0.407148;-0.161192;262.389;-679.456;170.977;260.192;-676.92;41.6055;5.25388;0.451494;-0.0460825;0.401;-1.136;0
740;1664534764;759759402;-0.124915;-0.413412;-0.160213;262.389;-679.456;170.977;260.778;-676.918;41.5801;5.54835;0.24898;-0.10083;0.754;-0.59;0
741;1664534764;859712983;-0.103067;-0.416596;-0.167875;263.691;-679.479;170.979;261.385;-676.922;41.5428;5.87525;0.0620702;-0.100558;0.764;-0.507;0
742;1664534764;959678144;-0.0546186;-0.412649;-0.174776;263.691;-679.479;170.979;262.024;-676.945;41.5067;6.1992;-0.139504;-0.0886931;-0.141;-0.158;0
743;1664534765;59662538;-0.0261886;-0.400706;-0.170427;264.55;-679.364;170.981;262.692;-676.98;41.4753;6.53386;-0.330043;-0.0190306;-0.187;-0.229;0
